ID,Date,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Latitude,Longitude
10442138,1/1/2014 0:00,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,APARTMENT,False,True,1112,11.0,27.0,,
10459449,1/1/2014 0:00,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,APARTMENT,False,False,931,9.0,16.0,,
11436838,1/1/2014 0:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,213,2.0,3.0,,
11831695,1/1/2014 0:00,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,False,False,1233,12.0,25.0,,
10518074,1/1/2014 0:00,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,False,False,1014,10.0,24.0,,
10199744,1/1/2014 0:00,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,APARTMENT,False,False,934,9.0,16.0,41.80049235,-87.66232388
12178969,1/1/2014 0:00,OFFENSE INVOLVING CHILDREN,SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,RESIDENCE,False,True,2211,22.0,19.0,,
10273961,1/1/2014 0:00,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,False,False,1914,19.0,46.0,41.96479803,-87.65478194
12630024,1/1/2014 0:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,2234,22.0,34.0,,
12167258,1/1/2014 0:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,BARBERSHOP,False,False,531,5.0,9.0,,
10800723,1/1/2014 0:00,CRIM SEXUAL ASSAULT,PREDATORY,APARTMENT,True,False,1234,12.0,25.0,,
11587303,1/1/2014 0:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1121,11.0,27.0,,
10098334,1/1/2014 0:00,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,True,931,9.0,20.0,41.80785328,-87.66859265
10449004,1/1/2014 0:00,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,True,331,3.0,5.0,,
13130561,1/1/2014 0:00,SEX OFFENSE,AGGRAVATED CRIMINAL SEXUAL ABUSE,APARTMENT,False,True,1134,11.0,24.0,,
11487402,1/1/2014 0:00,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,OTHER,False,False,624,6.0,6.0,,
12674892,1/1/2014 0:00,CRIMINAL SEXUAL ASSAULT,PREDATORY,RESIDENCE,True,True,2514,25.0,31.0,,
12048390,1/1/2014 0:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,533,5.0,9.0,,
10655758,1/1/2014 0:00,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,True,1115,11.0,28.0,,
10497037,1/1/2014 0:00,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,APARTMENT,False,False,1013,10.0,22.0,,
10819100,1/1/2014 0:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1522,15.0,29.0,,
11276244,1/1/2014 0:00,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,True,2212,22.0,19.0,,
10462123,1/1/2014 0:00,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,APARTMENT,False,False,2515,25.0,37.0,,
11433127,1/1/2014 0:00,SEX OFFENSE,AGGRAVATED CRIMINAL SEXUAL ABUSE,RESIDENCE,False,True,833,8.0,13.0,,
10098466,1/1/2014 0:01,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,False,2413,24.0,40.0,41.99226087,-87.68110449
9897526,1/1/2014 0:01,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,False,False,223,2.0,3.0,41.80761384,-87.61338521
10445834,1/1/2014 0:01,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,STREET,False,False,832,8.0,18.0,,
10502768,1/1/2014 0:01,SEX OFFENSE,SEXUAL EXPLOITATION OF A CHILD,RESIDENCE,False,False,414,4.0,8.0,,
11149297,1/1/2014 0:01,CRIMINAL SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,False,2535,25.0,26.0,,
10415973,1/1/2014 0:01,DECEPTIVE PRACTICE,EMBEZZLEMENT,"SCHOOL, PUBLIC, BUILDING",True,False,1621,16.0,41.0,,
10355680,1/1/2014 0:01,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,False,1432,14.0,32.0,41.92118372,-87.68752791
11585519,1/1/2014 0:01,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,False,False,513,5.0,9.0,,
10432679,1/1/2014 0:01,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,213,2.0,3.0,,
10431903,1/1/2014 0:01,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,APARTMENT,False,False,1733,17.0,33.0,,
10424615,1/1/2014 0:01,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1731,17.0,30.0,,
11260651,1/1/2014 0:01,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,True,False,1414,14.0,35.0,,
11230193,1/1/2014 0:01,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,234,2.0,5.0,,
10424395,1/1/2014 0:01,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1233,12.0,2.0,,
12272580,1/1/2014 0:01,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,False,True,934,9.0,16.0,,
11856227,1/1/2014 0:01,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,212,2.0,4.0,,
11285418,1/1/2014 0:01,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,False,False,734,7.0,17.0,,
11353962,1/1/2014 0:01,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,True,True,2521,25.0,31.0,,
10820500,1/1/2014 0:01,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,RESIDENCE,False,False,1713,17.0,33.0,,
10146146,1/1/2014 0:01,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1024,10.0,22.0,41.84926008,-87.70639427
10058410,1/1/2014 0:01,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,OTHER,False,False,1921,19.0,47.0,41.93944442,-87.68959677
10572644,1/1/2014 0:01,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,False,311,3.0,20.0,,
11049704,1/1/2014 0:01,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,2534,25.0,30.0,,
10546709,1/1/2014 0:01,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,822,8.0,14.0,,
10396646,1/1/2014 0:01,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,False,False,1132,11.0,24.0,,
10527522,1/1/2014 0:01,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,False,835,8.0,18.0,,
10026454,1/1/2014 0:01,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1824,18.0,42.0,41.90830547,-87.62879394
12383450,1/1/2014 0:01,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,STREET,False,False,621,6.0,17.0,,
10063459,1/1/2014 0:01,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,432,4.0,10.0,41.71094032,-87.53407446
11324974,1/1/2014 0:01,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,False,True,1133,7.0,24.0,41.76592394,-87.63223065
12207448,1/1/2014 0:01,OFFENSE INVOLVING CHILDREN,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,RESIDENCE,False,True,823,8.0,16.0,,
10882172,1/1/2014 0:01,CRIM SEXUAL ASSAULT,PREDATORY,APARTMENT,False,False,1421,14.0,26.0,,
11013621,1/1/2014 0:01,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,False,False,1915,19.0,46.0,,
10993547,1/1/2014 0:01,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,2222,22.0,21.0,,
11967807,1/1/2014 0:01,OTHER OFFENSE,HARASSMENT BY TELEPHONE,GOVERNMENT BUILDING/PROPERTY,False,False,122,1.0,42.0,,
11254140,1/1/2014 0:01,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,True,False,1414,14.0,35.0,,
11519232,1/1/2014 0:01,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,False,True,431,4.0,7.0,,
9896254,1/1/2014 0:01,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,833,8.0,18.0,41.75283527,-87.71931015
10784470,1/1/2014 0:01,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,2234,22.0,34.0,,
10633933,1/1/2014 0:01,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,False,False,313,3.0,20.0,,
12179895,1/1/2014 0:01,SEX OFFENSE,SEXUAL EXPLOITATION OF A CHILD,APARTMENT,False,True,311,3.0,20.0,,
11271173,1/1/2014 0:01,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,APARTMENT,False,True,423,4.0,10.0,,
11621028,1/1/2014 0:01,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,APARTMENT,True,True,722,7.0,20.0,,
11621026,1/1/2014 0:01,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,APARTMENT,True,True,621,6.0,6.0,,
11267460,1/1/2014 0:01,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,APARTMENT,False,False,424,4.0,10.0,,
10367444,1/1/2014 0:01,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,False,112,1.0,42.0,,
10097136,1/1/2014 0:01,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,True,2514,25.0,31.0,41.93556774,-87.76516635
11147654,1/1/2014 0:01,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,1421,14.0,35.0,,
10375280,1/1/2014 0:01,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1014,10.0,24.0,,
10038749,1/1/2014 0:01,SEX OFFENSE,SEXUAL EXPLOITATION OF A CHILD,RESIDENCE,False,False,1724,17.0,33.0,41.95518258,-87.71050787
11145035,1/1/2014 0:01,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,False,False,1112,11.0,27.0,,
11150201,1/1/2014 0:01,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,811,8.0,23.0,,
11838303,1/1/2014 0:01,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - OTHER,RESIDENCE,False,True,1133,11.0,24.0,,
10588621,1/1/2014 0:01,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,424,4.0,7.0,,
12321298,1/1/2014 0:01,CRIMINAL SEXUAL ASSAULT,PREDATORY,COMMERCIAL / BUSINESS OFFICE,True,False,234,2.0,5.0,,
10947264,1/1/2014 0:01,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,True,1011,10.0,24.0,,
10733723,1/1/2014 0:01,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,False,False,823,8.0,15.0,,
10154125,1/1/2014 0:01,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,True,2232,22.0,34.0,41.70693933,-87.64109722
10402807,1/1/2014 0:01,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,True,True,1233,12.0,25.0,,
11135470,1/1/2014 0:01,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,False,True,835,8.0,18.0,,
11695638,1/1/2014 0:01,DECEPTIVE PRACTICE,EMBEZZLEMENT,COMMERCIAL / BUSINESS OFFICE,False,False,1621,16.0,39.0,,
11017780,1/1/2014 0:01,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1033,10.0,12.0,,
11131136,1/1/2014 0:01,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),False,False,1733,17.0,33.0,,
11126843,1/1/2014 0:01,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,False,False,621,6.0,17.0,,
10155890,1/1/2014 0:01,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,CHA APARTMENT,False,False,1231,12.0,2.0,41.86697034,-87.65825888
11017525,1/1/2014 0:01,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,False,False,522,5.0,34.0,,
11394310,1/1/2014 0:01,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,False,True,423,4.0,10.0,,
10218946,1/1/2014 0:01,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,331,3.0,5.0,41.77276921,-87.56995584
11487920,1/1/2014 0:01,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,True,824,8.0,16.0,,
11574933,1/1/2014 0:01,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,False,False,722,7.0,20.0,,
11353943,1/1/2014 0:01,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,True,831,8.0,23.0,,
12231979,1/1/2014 0:01,OFFENSE INVOLVING CHILDREN,SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,RESIDENCE,True,True,1112,11.0,37.0,,
11039129,1/1/2014 0:01,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,True,2533,25.0,37.0,,
10767017,1/1/2014 0:01,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,421,4.0,7.0,,
12034615,1/1/2014 0:01,OFFENSE INVOLVING CHILDREN,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,RESIDENCE,False,True,933,9.0,20.0,,
10002750,1/1/2014 0:01,SEX OFFENSE,SEXUAL EXPLOITATION OF A CHILD,RESIDENCE,False,False,2211,22.0,19.0,,
10002447,1/1/2014 0:01,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,2412,24.0,50.0,41.99792041,-87.6788725
12358060,1/1/2014 0:01,CRIMINAL SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,True,833,8.0,13.0,,
12018029,1/1/2014 0:01,CRIMINAL SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,True,513,5.0,34.0,,
11204566,1/1/2014 0:01,CRIM SEXUAL ASSAULT,PREDATORY,APARTMENT,False,True,911,9.0,12.0,,
10561554,1/1/2014 0:01,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1412,14.0,35.0,,
11051926,1/1/2014 0:01,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,False,True,734,7.0,17.0,,
11776600,1/1/2014 0:01,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,RESIDENCE,False,False,1622,16.0,45.0,,
11036494,1/1/2014 0:01,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,512,5.0,9.0,,
10554149,1/1/2014 0:01,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,False,1522,15.0,29.0,,
11557843,1/1/2014 0:01,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,OTHER,False,True,1611,16.0,41.0,,
10954493,1/1/2014 0:01,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,False,True,2233,22.0,34.0,,
11303431,1/1/2014 0:01,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,911,9.0,12.0,,
11569966,1/1/2014 0:01,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,True,True,621,6.0,6.0,,
11353964,1/1/2014 0:01,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,False,True,612,6.0,21.0,,
11560373,1/1/2014 0:01,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,False,1123,11.0,28.0,,
9447042,1/1/2014 0:30,THEFT,FROM BUILDING,RESTAURANT,False,False,1831,18.0,42.0,41.89313783,-87.63775342
11681917,1/1/2014 0:45,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1651,16.0,41.0,,
10312561,1/1/2014 1:00,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,OTHER,False,False,1833,18.0,42.0,41.89753369,-87.62734394
10881457,1/1/2014 1:50,THEFT,OVER $500,GAS STATION,False,False,112,1.0,42.0,,
11569947,1/1/2014 2:00,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,False,False,1814,18.0,2.0,,
9446983,1/1/2014 2:20,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,False,False,915,9.0,11.0,41.82472821,-87.64352447
9447237,1/1/2014 4:00,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,True,True,915,9.0,3.0,41.82454726,-87.63312138
11520384,1/1/2014 5:00,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,False,False,112,1.0,42.0,,
12590943,1/1/2014 5:00,OFFENSE INVOLVING CHILDREN,SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,APARTMENT,False,True,1821,18.0,27.0,,
10322675,1/1/2014 7:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,COMMERCIAL / BUSINESS OFFICE,False,False,112,1.0,42.0,41.88207699,-87.6267099
10016172,1/1/2014 7:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,813,8.0,13.0,41.7814874,-87.73627659
