ID,Date,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Latitude,Longitude
12849984,1/1/2009 0:00,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - OTHER,RESIDENCE,False,False,1115,11.0,28.0,,
10900579,1/1/2009 0:00,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,True,513,5.0,34.0,,
10561904,1/1/2009 0:00,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,True,1422,14.0,26.0,,
10690827,1/1/2009 0:00,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,False,True,631,6.0,8.0,,
9128351,1/1/2009 0:00,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,False,332,3.0,5.0,,
6766183,1/1/2009 0:00,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,2234,22.0,34.0,41.68484921,-87.65939725
10519838,1/1/2009 0:00,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,False,715,7.0,15.0,,
8795435,1/1/2009 0:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,2024,20.0,48.0,,
10210473,1/1/2009 0:00,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,True,True,1024,10.0,22.0,,
11046665,1/1/2009 0:00,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,False,False,831,8.0,17.0,,
8390842,1/1/2009 0:00,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,False,True,2411,24.0,50.0,,
6725379,1/1/2009 0:00,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,False,True,925,9.0,11.0,41.82804732,-87.63873001
7795037,1/1/2009 0:01,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,False,False,911,9.0,14.0,,
9807984,1/1/2009 0:01,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,False,False,513,5.0,9.0,,
6737545,1/1/2009 0:01,THEFT,FROM BUILDING,RESIDENCE,False,False,533,5.0,9.0,,
8410866,1/1/2009 0:01,DECEPTIVE PRACTICE,COMPUTER FRAUD,APARTMENT,False,False,624,6.0,8.0,,
7487309,1/1/2009 0:01,THEFT,OVER $500,RESIDENCE,False,False,1623,16.0,45.0,,
7905093,1/1/2009 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,False,False,1122,11.0,27.0,,
10322374,1/1/2009 0:01,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1533,15.0,28.0,,
11008669,1/1/2009 0:01,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,False,True,2514,25.0,30.0,,
8438772,1/1/2009 0:01,THEFT,FROM BUILDING,APARTMENT,False,False,1624,16.0,38.0,,
10155439,1/1/2009 0:01,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,False,821,8.0,14.0,,
10149168,1/1/2009 0:01,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,824,8.0,14.0,,
7852064,1/1/2009 0:01,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,False,False,835,8.0,18.0,,
7459200,1/1/2009 0:01,THEFT,FROM BUILDING,RESIDENCE,False,False,2333,19.0,43.0,,
9716833,1/1/2009 0:01,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,False,621,6.0,17.0,,
7956228,1/1/2009 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,834,8.0,18.0,,
7021346,1/1/2009 0:01,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,False,False,334,3.0,7.0,41.76262765,-87.5656263
8499218,1/1/2009 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,2522,25.0,31.0,,
9208284,1/1/2009 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,321,3.0,5.0,,
9734249,1/1/2009 0:01,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,False,1813,18.0,43.0,,
9477299,1/1/2009 0:01,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,True,True,913,9.0,11.0,,
8472337,1/1/2009 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1531,15.0,37.0,,
8510053,1/1/2009 0:01,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,STREET,False,False,831,8.0,15.0,,
8963268,1/1/2009 0:01,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,True,False,212,2.0,4.0,,
9575481,1/1/2009 0:01,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1533,15.0,28.0,,
8720188,1/1/2009 0:01,DECEPTIVE PRACTICE,EMBEZZLEMENT,APARTMENT,False,False,313,3.0,20.0,,
8624615,1/1/2009 0:01,DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,OTHER,False,False,1612,16.0,41.0,,
10468299,1/1/2009 0:01,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,False,False,2515,25.0,30.0,,
8877987,1/1/2009 0:01,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,False,1021,10.0,24.0,,
9664065,1/1/2009 0:01,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,True,False,823,8.0,15.0,,
9664068,1/1/2009 0:01,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,True,False,823,8.0,15.0,,
9664874,1/1/2009 0:01,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,1011,10.0,24.0,,
10469303,1/1/2009 0:01,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,414,4.0,7.0,,
8170693,1/1/2009 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,False,False,1532,15.0,28.0,,
8125213,1/1/2009 0:01,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,False,1032,10.0,22.0,,
12218054,1/1/2009 0:01,OFFENSE INVOLVING CHILDREN,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,RESIDENCE,False,True,412,4.0,8.0,,
7755588,1/1/2009 0:01,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,APARTMENT,False,False,832,8.0,15.0,,
12496669,1/1/2009 0:01,OFFENSE INVOLVING CHILDREN,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,RESIDENCE,False,True,2522,25.0,36.0,,
7956617,1/1/2009 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,513,5.0,9.0,,
12049750,1/1/2009 0:01,CRIMINAL SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,True,2533,25.0,36.0,,
8287702,1/1/2009 0:01,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,False,False,2423,24.0,49.0,,
7445936,1/1/2009 0:01,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,False,False,2221,22.0,21.0,,
10259819,1/1/2009 0:01,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,224,2.0,3.0,,
10239182,1/1/2009 0:01,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,False,432,4.0,10.0,,
11241041,1/1/2009 0:01,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,2534,25.0,30.0,,
9935948,1/1/2009 0:01,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,APARTMENT,False,False,2525,25.0,26.0,,
11203967,1/1/2009 0:01,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,True,611,6.0,21.0,,
9094962,1/1/2009 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,False,False,1821,18.0,27.0,,
11194788,1/1/2009 0:01,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,False,1611,16.0,41.0,,
8844905,1/1/2009 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,421,4.0,7.0,,
7899789,1/1/2009 0:01,THEFT,OVER $500,OTHER,False,False,924,9.0,11.0,,
11109557,1/1/2009 0:01,CRIM SEXUAL ASSAULT,PREDATORY,APARTMENT,False,True,834,8.0,18.0,,
11506849,1/1/2009 0:01,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,524,5.0,34.0,,
8688006,1/1/2009 0:01,THEFT,AGG: FINANCIAL ID THEFT,RESIDENCE,False,False,1113,11.0,28.0,,
8868321,1/1/2009 0:01,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,False,False,1211,12.0,2.0,,
11345422,1/1/2009 0:01,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,False,True,334,3.0,7.0,,
8976241,1/1/2009 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,722,7.0,6.0,,
7842318,1/1/2009 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,False,False,1115,11.0,28.0,,
7714311,1/1/2009 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,723,7.0,20.0,,
9229418,1/1/2009 0:01,THEFT,FROM BUILDING,RESIDENCE,False,False,1633,16.0,38.0,,
9518227,1/1/2009 0:01,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,True,True,1914,19.0,46.0,,
7684477,1/1/2009 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,False,False,1532,15.0,28.0,,
7826131,1/1/2009 0:01,OTHER OFFENSE,OTHER VEHICLE OFFENSE,RESIDENCE,False,False,1634,16.0,38.0,,
8344801,1/1/2009 0:01,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,False,False,1133,11.0,24.0,,
8826094,1/1/2009 0:01,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,False,835,8.0,18.0,,
9617614,1/1/2009 0:01,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,431,4.0,10.0,,
8577818,1/1/2009 0:01,DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,RESIDENCE,False,False,834,8.0,18.0,,
11567613,1/1/2009 0:01,OFFENSE INVOLVING CHILDREN,SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,RESIDENCE,False,True,922,9.0,15.0,,
11331399,1/1/2009 0:01,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,True,1031,10.0,22.0,,
11109553,1/1/2009 0:01,CRIM SEXUAL ASSAULT,PREDATORY,APARTMENT,False,True,221,2.0,4.0,,
7476668,1/1/2009 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,2512,25.0,29.0,41.91903255,-87.7755534
10357088,1/1/2009 0:01,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,831,8.0,18.0,,
9090343,1/1/2009 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1032,10.0,22.0,,
6693734,1/1/2009 0:01,THEFT,FROM BUILDING,TAVERN/LIQUOR STORE,False,False,113,1.0,42.0,41.88277231,-87.63090329
8322930,1/1/2009 0:01,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,False,532,5.0,9.0,,
11216861,1/1/2009 0:01,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,True,1634,16.0,38.0,,
11106300,1/1/2009 0:01,CRIM SEXUAL ASSAULT,PREDATORY,APARTMENT,False,True,424,4.0,10.0,41.73645017,-87.54581608
8409239,1/1/2009 0:01,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,True,False,2512,25.0,29.0,,
11709415,1/1/2009 0:01,THEFT,FROM BUILDING,RESIDENCE,False,False,222,2.0,4.0,,
10806337,1/1/2009 0:01,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1824,18.0,42.0,,
9239733,1/1/2009 0:01,DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,RESIDENCE,False,False,813,8.0,13.0,,
11315137,1/1/2009 0:01,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,1732,17.0,35.0,,
11109556,1/1/2009 0:01,CRIM SEXUAL ASSAULT,PREDATORY,APARTMENT,False,True,424,4.0,10.0,,
10045653,1/1/2009 0:01,THEFT,$500 AND UNDER,APARTMENT,False,False,715,7.0,15.0,,
7596329,1/1/2009 0:01,THEFT,$500 AND UNDER,SIDEWALK,False,False,1433,14.0,1.0,,
9236895,1/1/2009 0:01,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,False,False,2412,24.0,50.0,,
8570206,1/1/2009 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,512,5.0,9.0,,
9964110,1/1/2009 0:01,DECEPTIVE PRACTICE,EMBEZZLEMENT,COMMERCIAL / BUSINESS OFFICE,False,False,2513,25.0,36.0,,
8020361,1/1/2009 0:01,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,834,8.0,13.0,,
8532496,1/1/2009 0:05,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,614,6.0,18.0,,
11903843,1/1/2009 0:20,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,413,4.0,8.0,,
6685317,1/1/2009 0:30,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,723,7.0,20.0,,
7513383,1/1/2009 0:56,BATTERY,AGGRAVATED: HANDGUN,STREET,False,False,421,4.0,7.0,,
11105700,1/1/2009 1:00,CRIM SEXUAL ASSAULT,PREDATORY,APARTMENT,False,True,834,8.0,18.0,41.74904185,-87.70847339
11186206,1/1/2009 1:00,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,APARTMENT,True,True,1522,15.0,29.0,41.8718668,-87.76206654
8441611,1/1/2009 1:00,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,1033,10.0,12.0,,
10791513,1/1/2009 1:00,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,APARTMENT,False,False,2233,22.0,34.0,,
7111998,1/1/2009 1:00,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,False,1131,11.0,24.0,41.87513246,-87.73617322
8567979,1/1/2009 1:00,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,False,True,1711,17.0,50.0,,
8105372,1/1/2009 1:00,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,True,1611,16.0,41.0,,
8851617,1/1/2009 1:00,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,False,False,812,8.0,23.0,,
9645195,1/1/2009 1:00,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,False,1022,10.0,24.0,,
7562818,1/1/2009 1:00,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,True,True,1313,12.0,27.0,,
10033280,1/1/2009 1:30,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,False,True,1622,16.0,38.0,,
6685805,1/1/2009 1:45,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,711,7.0,20.0,41.78631316,-87.63886534
6685955,1/1/2009 1:45,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,421,4.0,7.0,41.75630693,-87.56389478
6685312,1/1/2009 1:55,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,1434,14.0,32.0,,
8372012,1/1/2009 2:00,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,False,613,6.0,21.0,,
7879275,1/1/2009 2:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,812,8.0,13.0,,
6687681,1/1/2009 2:00,THEFT,FROM BUILDING,"SCHOOL, PRIVATE, BUILDING",False,False,1434,14.0,32.0,,
6686949,1/1/2009 3:16,BATTERY,SIMPLE,SIDEWALK,False,False,714,7.0,15.0,41.7794291,-87.66594954
6685810,1/1/2009 3:18,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,True,False,713,7.0,16.0,41.78970023,-87.65597532
7676839,1/1/2009 3:24,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,False,False,533,5.0,9.0,,
6726828,1/1/2009 4:00,THEFT,FROM BUILDING,BAR OR TAVERN,False,False,1834,18.0,42.0,41.89256809,-87.62357524
6690236,1/1/2009 4:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESTAURANT,False,True,1832,18.0,42.0,,
8173134,1/1/2009 4:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,413,4.0,8.0,,
6687150,1/1/2009 4:13,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,True,False,1111,11.0,37.0,41.89787568,-87.7286225
8003930,1/1/2009 5:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1931,19.0,32.0,,
6686007,1/1/2009 5:10,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,True,True,831,8.0,15.0,41.77170631,-87.70081535
8278274,1/1/2009 6:00,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,False,False,2523,25.0,30.0,,
7895101,1/1/2009 6:00,THEFT,AGG: FINANCIAL ID THEFT,RESIDENCE,False,False,531,5.0,9.0,,
11222487,1/1/2009 6:00,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,True,2515,25.0,30.0,,
8534770,1/1/2009 7:00,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,False,True,1513,15.0,29.0,,
9489771,1/1/2009 7:00,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER,False,False,2234,22.0,34.0,,
8919107,1/1/2009 7:00,THEFT,$500 AND UNDER,DRIVEWAY - RESIDENTIAL,True,False,1212,12.0,42.0,,
8753565,1/1/2009 7:00,DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,COMMERCIAL / BUSINESS OFFICE,False,False,123,1.0,2.0,,
8471145,1/1/2009 7:00,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,False,False,123,1.0,2.0,,
10527279,1/1/2009 8:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1712,17.0,39.0,,
8877999,1/1/2009 8:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,631,6.0,6.0,,
9662048,1/1/2009 8:00,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,True,False,823,8.0,15.0,,
8139470,1/1/2009 8:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,533,5.0,9.0,,
8777080,1/1/2009 8:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,424,4.0,10.0,,
8454453,1/1/2009 8:00,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,False,912,9.0,12.0,,
8345224,1/1/2009 8:00,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,931,9.0,20.0,,
8677626,1/1/2009 8:00,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,1233,12.0,25.0,,
7895001,1/1/2009 8:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,726,7.0,15.0,,
