ID,Date,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Latitude,Longitude
6271633,1/1/2005 0:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,True,False,1832,18.0,42.0,,
6483160,1/1/2005 0:00,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,False,False,111,1.0,2.0,,
5150607,1/1/2005 0:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,233,2.0,20.0,,
5846551,1/1/2005 0:00,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,APARTMENT,False,True,911,9.0,14.0,,
5497896,1/1/2005 0:00,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,False,False,1522,15.0,29.0,,
5939294,1/1/2005 0:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,431,4.0,7.0,,
5572410,1/1/2005 0:00,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,1614,16.0,41.0,,
9863121,1/1/2005 0:00,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,False,False,1022,10.0,24.0,,
9863129,1/1/2005 0:00,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,False,False,1022,10.0,24.0,,
10122895,1/1/2005 0:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,True,1614,16.0,41.0,,
4857376,1/1/2005 0:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,321,3.0,20.0,,
12351594,1/1/2005 0:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,421,4.0,7.0,,
5843088,1/1/2005 0:00,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,True,2413,24.0,40.0,,
5843529,1/1/2005 0:00,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,726,7.0,15.0,,
6343375,1/1/2005 0:00,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,False,True,524,5.0,34.0,,
5649238,1/1/2005 0:00,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,True,634,6.0,21.0,,
5642998,1/1/2005 0:00,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,True,523,5.0,9.0,,
7834870,1/1/2005 0:00,SEX OFFENSE,SEXUAL EXPLOITATION OF A CHILD,RESIDENCE,False,False,2522,25.0,31.0,,
9982968,1/1/2005 0:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1022,10.0,24.0,,
6741264,1/1/2005 0:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1231,12.0,2.0,,
10478180,1/1/2005 0:00,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,False,False,911,9.0,12.0,,
5096981,1/1/2005 0:00,THEFT,FINANCIAL ID THEFT:$300 &UNDER,OTHER,False,False,2533,25.0,37.0,,
7345887,1/1/2005 0:00,THEFT,FINANCIAL ID THEFT: OVER $300,STREET,False,False,825,8.0,15.0,,
5628990,1/1/2005 0:00,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,False,False,1031,10.0,22.0,,
4806608,1/1/2005 0:00,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,False,False,422,4.0,7.0,,
5734563,1/1/2005 0:00,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,False,False,2234,22.0,34.0,,
10928418,1/1/2005 0:00,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,True,False,532,5.0,9.0,,
9700236,1/1/2005 0:00,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,APARTMENT,False,True,623,6.0,6.0,,
4895241,1/1/2005 0:00,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,True,2512,25.0,29.0,,
10865272,1/1/2005 0:00,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,True,False,921,9.0,12.0,,
7447680,1/1/2005 0:00,DECEPTIVE PRACTICE,FINANCIAL EXPLOITATION OF AN ELDERLY OR DISABLED PERSON,RESIDENCE,False,False,1414,14.0,1.0,,
5658268,1/1/2005 0:00,CRIM SEXUAL ASSAULT,PREDATORY,APARTMENT,False,True,421,4.0,7.0,,
6313296,1/1/2005 0:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,2223,22.0,21.0,,
7046605,1/1/2005 0:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,314,3.0,20.0,,
8984100,1/1/2005 0:00,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,False,1021,10.0,24.0,,
7115142,1/1/2005 0:00,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,False,False,2514,25.0,31.0,,
9016183,1/1/2005 0:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,215,2.0,3.0,,
5267273,1/1/2005 0:00,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,False,False,432,4.0,10.0,,
6622727,1/1/2005 0:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,835,8.0,18.0,,
9090489,1/1/2005 0:00,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,True,1121,11.0,27.0,,
5226721,1/1/2005 0:00,THEFT,FINANCIAL ID THEFT:$300 &UNDER,APARTMENT,False,False,422,4.0,7.0,,
6121705,1/1/2005 0:00,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,False,False,2431,24.0,49.0,,
5971657,1/1/2005 0:00,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,False,False,1211,12.0,2.0,,
5249106,1/1/2005 0:00,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,APARTMENT,True,True,934,9.0,3.0,,
9554022,1/1/2005 0:00,SEX OFFENSE,AGGRAVATED CRIMINAL SEXUAL ABUSE,RESIDENCE,False,True,2515,25.0,36.0,,
7610933,1/1/2005 0:00,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,False,True,833,8.0,18.0,,
4792806,1/1/2005 0:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,2534,25.0,27.0,,
12958667,1/1/2005 0:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1132,11.0,24.0,,
6115690,1/1/2005 0:00,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,APARTMENT,True,True,914,9.0,12.0,,
7826772,1/1/2005 0:00,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,1011,10.0,24.0,,
12229068,1/1/2005 0:00,SEX OFFENSE,AGGRAVATED CRIMINAL SEXUAL ABUSE,RESIDENCE,False,True,624,6.0,8.0,,
7922429,1/1/2005 0:00,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,False,False,1033,10.0,12.0,,
11624071,1/1/2005 0:00,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,ABANDONED BUILDING,False,False,414,4.0,8.0,,
6212681,1/1/2005 0:00,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,False,False,2124,2.0,4.0,,
12934087,1/1/2005 0:00,SEX OFFENSE,AGGRAVATED CRIMINAL SEXUAL ABUSE,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,True,False,1712,17.0,39.0,,
9335406,1/1/2005 0:00,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,1234,12.0,25.0,,
6263178,1/1/2005 0:00,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,False,False,832,8.0,15.0,,
8832032,1/1/2005 0:00,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,False,1924,19.0,44.0,,
7918524,1/1/2005 0:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,831,8.0,15.0,,
6187177,1/1/2005 0:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1423,14.0,26.0,,
12462824,1/1/2005 0:00,OFFENSE INVOLVING CHILDREN,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,RESIDENCE,False,False,1624,16.0,38.0,,
12462784,1/1/2005 0:00,SEX OFFENSE,SEXUAL EXPLOITATION OF A CHILD,RESIDENCE,False,True,1633,16.0,38.0,,
11401742,1/1/2005 0:00,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,True,833,8.0,18.0,,
7982771,1/1/2005 0:00,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,True,732,7.0,17.0,,
9111018,1/1/2005 0:00,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,False,False,422,4.0,7.0,,
8939812,1/1/2005 0:00,CRIM SEXUAL ASSAULT,PREDATORY,APARTMENT,True,True,2512,25.0,29.0,,
8097051,1/1/2005 0:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,524,5.0,34.0,,
7845345,1/1/2005 0:00,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,False,532,5.0,9.0,,
7415822,1/1/2005 0:00,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,False,1323,12.0,27.0,,
5958896,1/1/2005 0:00,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,APARTMENT,False,False,614,6.0,18.0,,
11178244,1/1/2005 0:00,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,False,914,9.0,25.0,,
5969970,1/1/2005 0:00,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,False,False,321,3.0,20.0,,
5699473,1/1/2005 0:00,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,False,1031,10.0,22.0,,
8452947,1/1/2005 0:00,CRIM SEXUAL ASSAULT,PREDATORY,APARTMENT,False,True,2523,25.0,31.0,,
6239223,1/1/2005 0:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,834,8.0,18.0,,
6127663,1/1/2005 0:00,THEFT,AGG: FINANCIAL ID THEFT,RESIDENCE,False,False,823,8.0,15.0,,
5820092,1/1/2005 0:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,424,4.0,10.0,,
5209187,1/1/2005 0:00,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,False,False,831,8.0,15.0,,
7440649,1/1/2005 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,False,False,824,8.0,14.0,,
8476027,1/1/2005 0:01,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,"SCHOOL, PUBLIC, BUILDING",True,True,2535,25.0,26.0,,
10421723,1/1/2005 0:01,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,APARTMENT,False,True,214,2.0,4.0,,
6845003,1/1/2005 0:01,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,True,523,5.0,9.0,,
10432729,1/1/2005 0:01,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,2233,22.0,34.0,,
5357824,1/1/2005 0:01,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,False,1013,10.0,22.0,,
7013204,1/1/2005 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,False,False,1121,11.0,27.0,,
5206459,1/1/2005 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1431,14.0,1.0,,
4911728,1/1/2005 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1311,12.0,26.0,,
10485300,1/1/2005 0:01,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,511,5.0,9.0,,
6844991,1/1/2005 0:01,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,True,523,5.0,9.0,,
5255377,1/1/2005 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,False,False,1032,10.0,22.0,,
9110582,1/1/2005 0:01,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,False,False,434,4.0,10.0,,
11445837,1/1/2005 0:01,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,APARTMENT,False,True,1712,17.0,39.0,,
6864660,1/1/2005 0:01,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,APARTMENT,False,True,922,9.0,11.0,,
9984363,1/1/2005 0:01,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,921,9.0,12.0,,
11178634,1/1/2005 0:01,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,False,False,523,5.0,9.0,,
5955684,1/1/2005 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,421,4.0,7.0,,
6396229,1/1/2005 0:01,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,True,1024,10.0,22.0,,
11512547,1/1/2005 0:01,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,False,True,834,8.0,18.0,,
7081324,1/1/2005 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1623,16.0,45.0,,
8581673,1/1/2005 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1531,15.0,37.0,,
12013341,1/1/2005 0:01,SEX OFFENSE,AGGRAVATED CRIMINAL SEXUAL ABUSE,APARTMENT,False,True,1022,10.0,24.0,,
9482327,1/1/2005 0:01,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,False,False,924,9.0,3.0,,
9899362,1/1/2005 0:01,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,True,1233,12.0,25.0,,
9902142,1/1/2005 0:01,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,723,7.0,16.0,,
5379072,1/1/2005 0:01,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,False,False,1622,16.0,38.0,,
10894244,1/1/2005 0:01,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,APARTMENT,False,False,1211,12.0,26.0,,
6250770,1/1/2005 0:01,THEFT,FINANCIAL ID THEFT:$300 &UNDER,BANK,False,False,132,1.0,2.0,,
11840930,1/1/2005 0:01,OFFENSE INVOLVING CHILDREN,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,RESIDENCE,True,True,922,9.0,15.0,,
6861434,1/1/2005 0:01,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,False,False,222,2.0,3.0,,
3795581,1/1/2005 0:01,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,431,4.0,7.0,41.72018982,-87.56687155
8491371,1/1/2005 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,False,False,724,7.0,16.0,,
8576968,1/1/2005 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,False,False,731,7.0,6.0,,
9085557,1/1/2005 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,False,False,1731,17.0,30.0,,
6779827,1/1/2005 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,934,9.0,16.0,,
10091072,1/1/2005 0:01,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,False,932,9.0,16.0,,
9559561,1/1/2005 0:01,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,False,1713,17.0,33.0,,
6849297,1/1/2005 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,614,6.0,18.0,,
6764353,1/1/2005 0:01,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,False,False,131,1.0,2.0,,
6467303,1/1/2005 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1123,11.0,28.0,,
6419677,1/1/2005 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,False,False,922,9.0,11.0,,
6013475,1/1/2005 0:01,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,False,True,1834,18.0,42.0,,
12165705,1/1/2005 0:01,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,False,True,1212,12.0,1.0,,
6133315,1/1/2005 0:01,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,524,5.0,34.0,,
5421956,1/1/2005 0:01,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,1731,17.0,31.0,,
5450747,1/1/2005 0:01,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,False,False,832,8.0,18.0,,
6338318,1/1/2005 0:01,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,False,False,413,4.0,8.0,,
5293258,1/1/2005 0:01,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,False,False,614,6.0,21.0,,
7790753,1/1/2005 0:01,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,APARTMENT,False,True,932,9.0,16.0,,
7988776,1/1/2005 0:01,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,APARTMENT,False,False,1134,11.0,24.0,,
8653290,1/1/2005 0:01,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,1032,10.0,22.0,,
7275453,1/1/2005 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,False,False,2521,25.0,31.0,,
7719038,1/1/2005 0:01,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,False,False,1412,14.0,35.0,,
5573383,1/1/2005 0:01,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,False,False,623,6.0,6.0,,
5842809,1/1/2005 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,False,False,1724,17.0,33.0,,
6223738,1/1/2005 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,HOTEL/MOTEL,False,False,112,1.0,2.0,,
11227511,1/1/2005 0:01,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,524,5.0,34.0,,
6358797,1/1/2005 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,False,False,815,8.0,14.0,,
10633935,1/1/2005 0:01,CRIM SEXUAL ASSAULT,PREDATORY,APARTMENT,False,False,2532,25.0,37.0,,
7318634,1/1/2005 0:01,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,True,False,431,4.0,10.0,,
7326022,1/1/2005 0:01,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,COMMERCIAL / BUSINESS OFFICE,False,True,1532,15.0,28.0,,
11981342,1/1/2005 0:01,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1212,12.0,2.0,,
8194359,1/1/2005 0:01,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,False,1124,11.0,2.0,,
8373064,1/1/2005 0:01,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,False,1023,10.0,28.0,,
7379445,1/1/2005 0:01,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,312,3.0,20.0,,
6861717,1/1/2005 0:01,STALKING,SIMPLE,RESIDENCE,False,False,2211,22.0,19.0,,
6847447,1/1/2005 0:01,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,True,1224,12.0,2.0,,
6862819,1/1/2005 0:01,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,1713,17.0,33.0,,
5856924,1/1/2005 0:01,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,False,735,7.0,17.0,,
5806080,1/1/2005 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,624,6.0,8.0,,
8150762,1/1/2005 0:01,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,False,False,834,8.0,18.0,,
3924713,1/1/2005 0:01,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,True,False,815,8.0,14.0,41.82116708,-87.72633641
5578335,1/1/2005 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,922,9.0,11.0,,
4783850,1/1/2005 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,False,False,1423,14.0,26.0,,
4992445,1/1/2005 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1322,12.0,1.0,,
6320987,1/1/2005 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,False,False,2521,25.0,31.0,,
6810567,1/1/2005 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1222,12.0,25.0,,
6078262,1/1/2005 0:01,THEFT,FINANCIAL ID THEFT:$300 &UNDER,MEDICAL/DENTAL OFFICE,False,False,2031,20.0,40.0,,
5530472,1/1/2005 0:01,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,STREET,False,False,511,5.0,21.0,,
6098996,1/1/2005 0:01,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,False,1031,10.0,22.0,,
5335522,1/1/2005 0:01,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,False,1012,10.0,24.0,,
7690793,1/1/2005 0:01,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,True,False,1031,10.0,22.0,,
9117402,1/1/2005 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1411,14.0,35.0,,
7952924,1/1/2005 0:01,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,APARTMENT,False,False,2534,25.0,30.0,,
13036159,1/1/2005 0:01,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - OTHER,APARTMENT,False,True,2534,25.0,37.0,,
6717147,1/1/2005 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,False,False,2232,22.0,34.0,,
5578943,1/1/2005 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1433,14.0,1.0,,
6724876,1/1/2005 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,False,False,612,6.0,21.0,,
7607095,1/1/2005 0:01,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,OTHER,False,False,333,3.0,5.0,,
7569336,1/1/2005 0:01,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,False,True,2411,24.0,50.0,,
6185739,1/1/2005 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,935,9.0,3.0,,
7898923,1/1/2005 0:01,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,False,False,1523,15.0,28.0,,
6101526,1/1/2005 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,711,7.0,3.0,,
