ID,Date,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Latitude,Longitude
12350503,1/1/2020 0:01,DECEPTIVE PRACTICE,EMBEZZLEMENT,COMMERCIAL / BUSINESS OFFICE,False,False,1933,19.0,32.0,,
13123349,1/1/2020 0:01,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1511,15.0,29.0,,
12376489,1/1/2020 0:01,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,False,False,1934,19.0,44.0,,
12654476,1/1/2020 0:01,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,835,8.0,18.0,,
12505558,1/1/2020 0:01,CRIMINAL SEXUAL ASSAULT,PREDATORY,APARTMENT,False,False,2422,24.0,49.0,,
12716844,1/1/2020 0:01,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,False,False,221,2.0,4.0,,
12957276,1/1/2020 0:01,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,214,2.0,4.0,,
12398913,1/1/2020 0:01,BURGLARY,FORCIBLE ENTRY,RESIDENCE - PORCH / HALLWAY,False,False,2532,25.0,37.0,,
12445413,1/1/2020 0:01,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,STREET,False,False,613,6.0,21.0,,
12946898,1/1/2020 0:01,CRIMINAL SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,False,1724,17.0,33.0,,
12843381,1/1/2020 0:01,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,False,False,1614,16.0,41.0,,
12858719,1/1/2020 0:01,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,923,9.0,14.0,,
12396620,1/1/2020 0:01,DECEPTIVE PRACTICE,COMPUTER FRAUD,APARTMENT,False,False,914,9.0,11.0,,
12383304,1/1/2020 0:01,THEFT,OVER $500,RESIDENCE,False,False,1131,11.0,24.0,,
11938184,1/1/2020 1:30,BATTERY,SIMPLE,RESIDENCE,True,False,613,6.0,21.0,41.73603734,-87.64612676
12583910,1/1/2020 1:55,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER (SPECIFY),False,False,533,5.0,9.0,,
12297578,1/1/2020 2:00,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,APARTMENT,False,True,921,9.0,12.0,,
12943328,1/1/2020 3:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,512,5.0,34.0,,
11938900,1/1/2020 3:00,BATTERY,SIMPLE,SIDEWALK,False,False,925,9.0,11.0,41.81395893,-87.64202966
12356544,1/1/2020 8:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,911,9.0,12.0,,
12298402,1/1/2020 8:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1613,16.0,41.0,,
12294814,1/1/2020 8:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,533,5.0,9.0,,
11938559,1/1/2020 8:00,BATTERY,SIMPLE,APARTMENT,False,False,411,4.0,8.0,41.74771987,-87.59695609
11942712,1/1/2020 8:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,False,False,1214,12.0,27.0,,
12344574,1/1/2020 8:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,2512,25.0,36.0,,
13113054,1/1/2020 9:00,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,False,False,122,1.0,42.0,,
12290563,1/1/2020 9:00,THEFT,$500 AND UNDER,STREET,False,False,433,4.0,10.0,,
13114030,1/1/2020 9:00,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,False,False,632,6.0,6.0,,
13115589,1/1/2020 9:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,STREET,False,False,632,6.0,8.0,,
12623933,1/1/2020 9:00,THEFT,OVER $500,APARTMENT,False,True,2532,25.0,37.0,,
12656977,1/1/2020 9:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1413,14.0,32.0,,
12745929,1/1/2020 9:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,911,9.0,12.0,,
12108897,1/1/2020 9:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,False,False,411,4.0,8.0,,
12846754,1/1/2020 10:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,2532,25.0,37.0,,
12608403,1/1/2020 10:00,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,True,2512,25.0,30.0,,
12486503,1/1/2020 10:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,222,2.0,4.0,,
12854837,1/1/2020 10:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,724,7.0,16.0,,
12516815,1/1/2020 10:20,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1213,12.0,27.0,,
12873948,1/1/2020 10:30,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,False,False,1412,14.0,35.0,,
12373391,1/1/2020 10:30,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,True,1713,17.0,33.0,,
12904152,1/1/2020 11:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1511,15.0,29.0,,
11939384,1/1/2020 11:45,THEFT,POCKET-PICKING,CTA TRAIN,False,False,121,1.0,4.0,,
12382933,1/1/2020 11:50,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1934,19.0,44.0,,
12643090,1/1/2020 12:00,SEX OFFENSE,AGGRAVATED CRIMINAL SEXUAL ABUSE,RESIDENCE,False,True,2521,25.0,31.0,,
12740705,1/1/2020 12:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,533,5.0,9.0,,
12660685,1/1/2020 12:00,SEX OFFENSE,OTHER,RESIDENCE,False,False,934,9.0,20.0,,
12321317,1/1/2020 12:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,724,7.0,16.0,,
12533189,1/1/2020 12:00,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,False,False,735,7.0,17.0,,
13022176,1/1/2020 12:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,632,6.0,8.0,,
12721714,1/1/2020 12:00,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,False,False,1632,16.0,36.0,,
12340421,1/1/2020 12:00,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,False,True,1724,17.0,33.0,,
12455749,1/1/2020 12:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,215,2.0,3.0,,
12013581,1/1/2020 12:00,THEFT,OVER $500,RESIDENCE,False,False,431,4.0,7.0,41.72204142,-87.57170311
12987108,1/1/2020 12:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1712,17.0,39.0,,
11938562,1/1/2020 12:38,NARCOTICS,POSS: CRACK,STREET,True,False,913,9.0,11.0,41.83517976,-87.6566739
12691292,1/1/2020 13:10,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,334,3.0,7.0,,
12359665,1/1/2020 13:40,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1834,18.0,42.0,,
12340619,1/1/2020 14:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,2223,22.0,21.0,,
12611940,1/1/2020 15:05,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,722,7.0,6.0,,
12950513,1/1/2020 15:20,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,2433,24.0,48.0,,
13006550,1/1/2020 15:50,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1231,12.0,28.0,,
11938684,1/1/2020 15:55,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,RESIDENCE PORCH/HALLWAY,False,False,735,7.0,17.0,41.76224955,-87.66496201
12217972,1/1/2020 16:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1935,19.0,43.0,,
12623114,1/1/2020 17:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,824,8.0,16.0,,
11938783,1/1/2020 17:05,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1911,19.0,47.0,41.96686339,-87.68305507
12915185,1/1/2020 18:00,STALKING,SIMPLE,OTHER (SPECIFY),False,False,1432,14.0,1.0,,
11940041,1/1/2020 18:00,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,RESIDENCE,False,True,213,2.0,3.0,,
12511354,1/1/2020 21:45,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,631,6.0,6.0,,
11939109,1/1/2020 23:00,BATTERY,SIMPLE,STREET,False,False,925,9.0,11.0,41.81173108,-87.63892832
12907244,1/2/2020 0:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,211,2.0,4.0,,
11958897,1/2/2020 0:01,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,OTHER (SPECIFY),False,False,225,2.0,3.0,41.79599104,-87.63054249
11957628,1/2/2020 9:00,THEFT,OVER $500,RESIDENCE,False,False,911,9.0,12.0,41.82991244,-87.69237219
12355646,1/2/2020 9:00,DECEPTIVE PRACTICE,AGGRAVATED FINANCIAL IDENTITY THEFT,RESIDENCE,False,False,1833,18.0,2.0,,
11941335,1/2/2020 10:30,THEFT,OVER $500,STREET,False,False,414,4.0,8.0,41.75429591,-87.57971086
11939500,1/2/2020 11:15,ASSAULT,SIMPLE,APARTMENT,False,True,2222,22.0,21.0,41.7221986,-87.65783859
11939732,1/2/2020 11:29,THEFT,FROM BUILDING,RESIDENCE,False,False,1123,11.0,28.0,41.88682562,-87.70629521
11939433,1/2/2020 12:09,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,False,False,1935,19.0,43.0,41.93157367,-87.6538222
11943734,1/2/2020 13:20,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,821,8.0,14.0,,
12384579,1/2/2020 16:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,522,5.0,34.0,,
11953668,1/2/2020 17:20,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1133,11.0,28.0,,
11944610,1/2/2020 17:39,THEFT,$500 AND UNDER,STREET,False,False,2534,25.0,26.0,41.90618767,-87.72648318
11941722,1/2/2020 19:00,ASSAULT,SIMPLE,STREET,False,False,1013,10.0,22.0,41.84423338,-87.72594962
11939925,1/2/2020 19:43,OTHER OFFENSE,VIOLENT OFFENDER: ANNUAL REGISTRATION,STREET,True,False,513,5.0,9.0,41.69260556,-87.62131093
11945939,1/2/2020 20:30,THEFT,$500 AND UNDER,LIBRARY,False,False,1021,10.0,24.0,,
11940290,1/2/2020 22:00,THEFT,OVER $500,STREET,False,False,311,3.0,20.0,41.78327639,-87.62378456
12464511,1/3/2020 0:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,923,9.0,14.0,,
12321328,1/3/2020 0:00,DECEPTIVE PRACTICE,EMBEZZLEMENT,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,False,False,214,2.0,4.0,,
12970083,1/3/2020 0:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,BANK,False,True,825,8.0,16.0,,
12858053,1/3/2020 0:00,OFFENSE INVOLVING CHILDREN,SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,RESIDENCE,False,True,833,8.0,23.0,41.76866243,-87.72616446
12363041,1/3/2020 0:30,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,False,False,824,8.0,14.0,,
11940899,1/3/2020 1:15,CRIMINAL TRESPASS,TO VEHICLE,STREET,False,False,433,4.0,10.0,,
11940568,1/3/2020 6:00,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,STREET,False,False,715,7.0,16.0,41.79329893,-87.66456619
11940808,1/3/2020 7:30,ASSAULT,SIMPLE,STREET,False,False,834,8.0,18.0,41.74141523,-87.74108527
11953680,1/3/2020 8:00,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,False,False,131,1.0,3.0,,
11943735,1/3/2020 12:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1911,19.0,47.0,,
12319026,1/3/2020 12:00,THEFT,$500 AND UNDER,APARTMENT,False,False,512,5.0,9.0,,
11941848,1/3/2020 13:45,THEFT,OVER $500,RESIDENCE,False,False,1233,12.0,25.0,,
11945778,1/3/2020 14:00,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,ALLEY,False,False,824,8.0,16.0,41.78754102,-87.68508313
12356635,1/3/2020 15:00,ASSAULT,SIMPLE,RESIDENCE - PORCH / HALLWAY,False,False,611,6.0,17.0,,
11947755,1/3/2020 17:35,THEFT,$500 AND UNDER,SIDEWALK,False,False,1511,15.0,29.0,41.89481012,-87.76845139
12101429,1/3/2020 18:10,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,False,False,2023,20.0,48.0,,
11940942,1/3/2020 18:33,CRIMINAL TRESPASS,TO LAND,COLLEGE/UNIVERSITY GROUNDS,True,False,1932,19.0,43.0,41.92530413,-87.65771408
11941729,1/3/2020 19:30,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,STREET,False,False,111,1.0,4.0,,
11940946,1/3/2020 19:40,CRIMINAL TRESPASS,TO LAND,COMMERCIAL / BUSINESS OFFICE,True,False,122,1.0,42.0,41.8868185,-87.63424498
11941244,1/3/2020 20:30,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,False,False,2433,24.0,48.0,41.99007111,-87.65740481
12875005,1/3/2020 21:20,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,421,4.0,7.0,,
11942694,1/3/2020 21:30,CRIMINAL TRESPASS,TO VEHICLE,STREET,False,False,1414,14.0,1.0,,
11952616,1/4/2020 4:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APPLIANCE STORE,False,False,1832,18.0,42.0,,
11941262,1/4/2020 4:40,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,735,7.0,17.0,41.76224955,-87.66496201
11951586,1/4/2020 6:20,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,222,2.0,5.0,,
11941474,1/4/2020 6:30,THEFT,OVER $500,STREET,False,False,414,4.0,8.0,41.74696254,-87.57711423
11943728,1/4/2020 8:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1911,19.0,47.0,,
11946945,1/4/2020 10:40,THEFT,FROM BUILDING,APARTMENT,False,False,432,4.0,10.0,,
11942108,1/4/2020 12:13,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,413,4.0,8.0,41.73109533,-87.57800377
11954188,1/4/2020 13:00,THEFT,$500 AND UNDER,CHA HALLWAY/STAIRWELL/ELEVATOR,False,False,221,2.0,4.0,41.81136434,-87.6058345
12589119,1/4/2020 14:00,CRIMINAL DAMAGE,TO PROPERTY,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,123,1.0,4.0,,
11941543,1/4/2020 14:05,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,False,1115,11.0,28.0,41.88068554,-87.72910775
11941764,1/4/2020 14:40,ASSAULT,SIMPLE,STREET,False,False,1831,18.0,42.0,41.88772996,-87.63250529
11941715,1/4/2020 16:00,THEFT,$500 AND UNDER,STREET,False,False,813,8.0,13.0,41.78956902,-87.72367539
11945934,1/4/2020 16:00,THEFT,POCKET-PICKING,STREET,False,False,1431,14.0,1.0,,
11941883,1/4/2020 20:01,ASSAULT,SIMPLE,STREET,False,False,825,8.0,17.0,41.77723722,-87.69260367
12782877,1/5/2020 0:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,634,6.0,9.0,,
11942048,1/5/2020 0:25,ARSON,BY FIRE,RESIDENCE,False,False,2223,22.0,21.0,41.73374589,-87.63747179
11942638,1/5/2020 4:04,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,TAXICAB,False,False,2022,20.0,48.0,41.98834122,-87.65676102
12849762,1/5/2020 11:55,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,False,824,8.0,16.0,,
11944844,1/5/2020 14:00,THEFT,FROM BUILDING,BAR OR TAVERN,False,False,1833,18.0,2.0,,
12652980,1/5/2020 15:40,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,False,False,132,1.0,3.0,,
12579976,1/5/2020 15:40,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,132,1.0,3.0,,
11942764,1/5/2020 18:00,THEFT,$500 AND UNDER,CTA TRAIN,False,False,1214,12.0,27.0,41.89141255,-87.6479346
11942799,1/5/2020 19:57,NARCOTICS,POSS: COCAINE,STREET,True,False,931,9.0,15.0,41.8028026,-87.67697414
11942879,1/5/2020 20:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,False,False,1214,12.0,27.0,41.89141255,-87.6479346
11942917,1/6/2020 2:18,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,True,False,933,9.0,20.0,41.80465716,-87.65514293
11944862,1/6/2020 2:30,BURGLARY,FORCIBLE ENTRY,RESIDENCE - PORCH / HALLWAY,False,False,2433,24.0,48.0,,
11942953,1/6/2020 3:15,THEFT,$500 AND UNDER,DRIVEWAY - RESIDENTIAL,False,False,524,5.0,34.0,41.6749945,-87.66130831
11945991,1/6/2020 4:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1713,17.0,33.0,41.96492109,-87.70836128
11946948,1/6/2020 4:40,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE-GARAGE,False,False,1925,19.0,44.0,,
11948553,1/6/2020 7:00,DECEPTIVE PRACTICE,FORGERY,OTHER,False,False,2514,25.0,31.0,41.93857042,-87.76693331
12995050,1/6/2020 8:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1611,16.0,39.0,,
11946935,1/6/2020 9:35,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,False,False,2022,20.0,48.0,41.98834122,-87.65676102
