ID,Date,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Latitude,Longitude
7393550,1/1/2003 0:00,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,False,True,1713,17.0,33.0,,
10110547,1/1/2003 0:00,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,False,False,213,2.0,3.0,,
7501221,1/1/2003 0:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1413,14.0,26.0,,
7337083,1/1/2003 0:00,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,2522,25.0,31.0,,
10729676,1/1/2003 0:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,True,221,2.0,4.0,,
8214476,1/1/2003 0:00,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,True,823,8.0,15.0,,
7067652,1/1/2003 0:00,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,False,True,1213,12.0,2.0,,
6638762,1/1/2003 0:00,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,False,True,1723,17.0,33.0,,
6876460,1/1/2003 0:00,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,False,True,914,9.0,12.0,,
8115843,1/1/2003 0:00,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,False,False,2311,19.0,46.0,,
6860943,1/1/2003 0:00,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,False,False,932,9.0,16.0,,
6598451,1/1/2003 0:00,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,False,False,1512,15.0,29.0,,
12929221,1/1/2003 0:00,CRIMINAL SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,False,512,5.0,9.0,,
6060165,1/1/2003 0:00,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,True,824,8.0,14.0,,
12390271,1/1/2003 0:00,OFFENSE INVOLVING CHILDREN,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,RESIDENCE,True,False,915,9.0,11.0,,
9527334,1/1/2003 0:00,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,False,False,624,6.0,6.0,,
12504477,1/1/2003 0:00,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,HOTEL / MOTEL,False,False,833,8.0,13.0,,
5312595,1/1/2003 0:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,734,7.0,17.0,,
8396298,1/1/2003 0:00,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,False,False,922,9.0,11.0,,
7798028,1/1/2003 0:00,SEX OFFENSE,SEXUAL EXPLOITATION OF A CHILD,RESIDENCE,False,False,1732,17.0,35.0,,
5047993,1/1/2003 0:00,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,False,False,321,3.0,20.0,,
10360088,1/1/2003 0:00,SEX OFFENSE,AGGRAVATED CRIMINAL SEXUAL ABUSE,APARTMENT,False,True,1914,19.0,46.0,,
12690114,1/1/2003 0:00,SEX OFFENSE,AGGRAVATED CRIMINAL SEXUAL ABUSE,WAREHOUSE,False,False,1111,11.0,37.0,,
4644275,1/1/2003 0:00,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,True,False,1022,10.0,24.0,,
5394967,1/1/2003 0:00,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,False,False,1423,14.0,26.0,,
10381169,1/1/2003 0:00,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,False,1531,15.0,37.0,,
9601705,1/1/2003 0:00,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,False,False,2411,24.0,50.0,,
5555571,1/1/2003 0:00,SEX OFFENSE,INDECENT SOLICITATION/CHILD,RESIDENCE,False,True,815,8.0,23.0,,
5237024,1/1/2003 0:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,813,8.0,13.0,,
8269289,1/1/2003 0:00,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,False,False,914,9.0,12.0,,
8458628,1/1/2003 0:00,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,APARTMENT,False,True,1423,14.0,26.0,,
8481053,1/1/2003 0:00,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,False,1433,14.0,1.0,,
2900259,1/1/2003 0:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,211,2.0,2.0,,
5741533,1/1/2003 0:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1511,15.0,29.0,,
9835675,1/1/2003 0:00,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,False,True,331,3.0,5.0,,
9456107,1/1/2003 0:00,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,False,611,6.0,18.0,,
5055852,1/1/2003 0:00,THEFT,FINANCIAL ID THEFT: OVER $300,WAREHOUSE,False,False,924,9.0,11.0,,
5314785,1/1/2003 0:00,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,1611,16.0,45.0,,
8280869,1/1/2003 0:00,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,False,1633,16.0,38.0,,
6224979,1/1/2003 0:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,431,4.0,10.0,,
8011182,1/1/2003 0:00,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,False,False,611,6.0,17.0,,
2854429,1/1/2003 0:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1922,19.0,47.0,41.96810638,-87.67916672
5929786,1/1/2003 0:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1112,11.0,27.0,,
5099117,1/1/2003 0:00,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,True,True,832,8.0,15.0,,
9592814,1/1/2003 0:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1231,12.0,2.0,,
10836345,1/1/2003 0:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,"SCHOOL, PRIVATE, BUILDING",False,False,123,1.0,2.0,,
11090733,1/1/2003 0:00,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,False,False,822,8.0,23.0,,
5071098,1/1/2003 0:00,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,1034,10.0,25.0,,
8544393,1/1/2003 0:01,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,True,True,2233,22.0,34.0,,
5173903,1/1/2003 0:01,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,False,False,2522,25.0,31.0,,
6972595,1/1/2003 0:01,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,False,False,934,9.0,3.0,,
5779091,1/1/2003 0:01,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,False,False,712,7.0,16.0,,
7954954,1/1/2003 0:01,DECEPTIVE PRACTICE,EMBEZZLEMENT,OTHER,False,False,2213,22.0,19.0,,
5982112,1/1/2003 0:01,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,False,False,1724,17.0,33.0,,
6394889,1/1/2003 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,True,False,822,8.0,23.0,,
7088330,1/1/2003 0:01,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,False,835,8.0,18.0,,
7003124,1/1/2003 0:01,THEFT,AGG: FINANCIAL ID THEFT,RESIDENCE,False,False,631,6.0,6.0,,
6189811,1/1/2003 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,2123,2.0,4.0,,
7015249,1/1/2003 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,833,8.0,13.0,,
7458792,1/1/2003 0:01,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,False,834,8.0,18.0,,
6984029,1/1/2003 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,BANK,False,False,132,1.0,2.0,,
7478476,1/1/2003 0:01,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,False,1024,10.0,22.0,,
8509966,1/1/2003 0:01,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,2515,25.0,30.0,,
8720005,1/1/2003 0:01,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,APARTMENT,True,True,734,7.0,17.0,,
9302807,1/1/2003 0:01,SEX OFFENSE,INDECENT SOLICITATION/CHILD,RESTAURANT,False,False,735,7.0,17.0,,
10131734,1/1/2003 0:01,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1012,10.0,24.0,,
6558823,1/1/2003 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,715,7.0,15.0,,
6953242,1/1/2003 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1611,16.0,41.0,,
8019043,1/1/2003 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,False,False,2431,24.0,49.0,,
5429519,1/1/2003 0:01,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,False,False,1722,17.0,45.0,,
5111980,1/1/2003 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1031,10.0,22.0,,
11145030,1/1/2003 0:01,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,True,False,2524,25.0,35.0,,
5761374,1/1/2003 0:01,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,False,2411,24.0,50.0,,
7516442,1/1/2003 0:01,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,False,1511,15.0,29.0,,
6094811,1/1/2003 0:01,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,923,9.0,11.0,,
7285469,1/1/2003 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,False,False,2521,25.0,31.0,,
5527923,1/1/2003 0:01,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,APARTMENT,True,False,824,8.0,16.0,,
8355325,1/1/2003 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,735,7.0,17.0,,
5072755,1/1/2003 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,2413,24.0,40.0,,
6113246,1/1/2003 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,931,9.0,20.0,,
5645343,1/1/2003 0:01,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,False,True,1332,12.0,2.0,,
9327222,1/1/2003 0:01,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,1724,17.0,33.0,,
6299690,1/1/2003 0:01,THEFT,FINANCIAL ID THEFT:$300 &UNDER,CHA APARTMENT,False,False,1511,15.0,29.0,,
9585042,1/1/2003 0:01,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,False,False,715,7.0,15.0,,
9271936,1/1/2003 0:01,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,False,True,931,9.0,20.0,,
11533208,1/1/2003 0:01,CRIMINAL SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,True,921,9.0,12.0,,
6965031,1/1/2003 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1623,16.0,45.0,,
5105618,1/1/2003 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,422,4.0,7.0,,
5796924,1/1/2003 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,False,False,1112,11.0,27.0,,
5272490,1/1/2003 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1112,11.0,27.0,,
5431529,1/1/2003 0:01,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,APARTMENT,False,False,1713,17.0,33.0,,
6360037,1/1/2003 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,524,5.0,34.0,,
11042905,1/1/2003 0:01,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,False,False,824,8.0,15.0,,
9294158,1/1/2003 0:01,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,False,False,332,3.0,5.0,,
8733273,1/1/2003 0:01,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,False,False,813,8.0,13.0,,
7796020,1/1/2003 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,False,True,1824,18.0,42.0,,
9439370,1/1/2003 0:01,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,2523,25.0,31.0,,
6569069,1/1/2003 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1832,18.0,42.0,,
5715406,1/1/2003 0:01,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,False,723,7.0,16.0,,
2788307,1/1/2003 0:01,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,APARTMENT,False,False,1712,17.0,39.0,,
6137462,1/1/2003 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1014,10.0,24.0,,
8613723,1/1/2003 0:01,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,2424,24.0,49.0,,
5192825,1/1/2003 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,2532,25.0,37.0,,
6455763,1/1/2003 0:01,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,False,False,2532,25.0,37.0,,
9794268,1/1/2003 0:01,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,False,False,815,8.0,14.0,,
6665532,1/1/2003 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,2515,25.0,37.0,,
8749246,1/1/2003 0:01,CRIM SEXUAL ASSAULT,PREDATORY,APARTMENT,False,False,2534,25.0,30.0,,
5917722,1/1/2003 0:01,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,1711,17.0,39.0,,
6299661,1/1/2003 0:01,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,False,False,2234,22.0,34.0,,
10833302,1/1/2003 0:01,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,APARTMENT,False,False,2431,24.0,49.0,,
5277311,1/1/2003 0:01,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,824,8.0,16.0,,
6092206,1/1/2003 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,713,7.0,16.0,,
8036770,1/1/2003 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1724,17.0,33.0,,
6176395,1/1/2003 0:01,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,APARTMENT,False,False,321,3.0,20.0,,
6259279,1/1/2003 0:01,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,False,False,2524,25.0,30.0,,
6089619,1/1/2003 0:01,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,False,False,824,8.0,16.0,,
6396045,1/1/2003 0:01,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,True,1024,10.0,22.0,,
8819234,1/1/2003 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1033,10.0,12.0,,
5089458,1/1/2003 0:01,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,False,False,2524,25.0,35.0,,
8034861,1/1/2003 0:01,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,"SCHOOL, PRIVATE, BUILDING",True,False,2522,25.0,31.0,,
7107718,1/1/2003 0:01,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,False,False,933,9.0,20.0,,
8034845,1/1/2003 0:01,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,"SCHOOL, PRIVATE, GROUNDS",True,False,2525,25.0,26.0,,
8426463,1/1/2003 0:10,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,1412,14.0,35.0,,
7916992,1/1/2003 1:00,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,True,1511,15.0,29.0,,
9088700,1/1/2003 1:00,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,False,2211,22.0,19.0,,
8240929,1/1/2003 1:11,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,False,2512,25.0,36.0,,
2525632,1/1/2003 1:30,BATTERY,SIMPLE,STREET,True,False,1924,19.0,44.0,41.94391468,-87.65386761
2525729,1/1/2003 2:00,BATTERY,SIMPLE,STREET,False,False,1612,16.0,41.0,42.00238302,-87.81731253
2538186,1/1/2003 2:00,THEFT,$500 AND UNDER,STREET,False,False,1223,12.0,25.0,41.85307768,-87.67698161
11423838,1/1/2003 3:00,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,APARTMENT,True,True,1234,12.0,25.0,,
2524436,1/1/2003 4:00,BATTERY,SIMPLE,STREET,False,False,1831,18.0,42.0,41.89396252,-87.63617615
7568673,1/1/2003 7:00,THEFT,FINANCIAL ID THEFT:$300 &UNDER,OTHER,False,False,823,8.0,15.0,,
6751367,1/1/2003 8:00,THEFT,FINANCIAL ID THEFT:$300 &UNDER,OTHER,False,False,2012,20.0,40.0,,
2926526,1/1/2003 8:00,THEFT,FROM BUILDING,LIBRARY,False,False,1911,19.0,47.0,,
7385156,1/1/2003 8:00,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,True,False,2521,25.0,31.0,,
7874277,1/1/2003 8:00,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,False,False,924,9.0,11.0,,
5100309,1/1/2003 8:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,825,8.0,15.0,,
2991375,1/1/2003 8:00,THEFT,FROM BUILDING,OTHER,False,False,1834,18.0,42.0,,
11628213,1/1/2003 8:00,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,1212,12.0,32.0,,
9099975,1/1/2003 8:00,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,1713,17.0,39.0,,
10726479,1/1/2003 8:00,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,1622,16.0,45.0,,
7641644,1/1/2003 8:00,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,833,8.0,13.0,,
7120052,1/1/2003 8:00,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,False,False,1121,11.0,27.0,,
7931931,1/1/2003 8:00,THEFT,$500 AND UNDER,CTA GARAGE / OTHER PROPERTY,False,False,1134,11.0,28.0,,
7317784,1/1/2003 8:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,833,8.0,18.0,,
2573263,1/1/2003 8:00,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,False,False,834,8.0,13.0,41.7516417,-87.73022786
9516339,1/1/2003 8:00,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,True,False,913,9.0,11.0,,
7288660,1/1/2003 8:00,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,1031,10.0,22.0,,
6116945,1/1/2003 8:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,815,8.0,23.0,,
5658336,1/1/2003 8:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,815,8.0,23.0,,
4243000,1/1/2003 9:00,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,APARTMENT,False,False,911,9.0,14.0,41.79660816,-87.69143892
5460204,1/1/2003 9:00,THEFT,AGG: FINANCIAL ID THEFT,RESIDENCE,False,False,1813,18.0,43.0,,
7248268,1/1/2003 9:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,2223,22.0,21.0,,
7198899,1/1/2003 9:00,DECEPTIVE PRACTICE,EMBEZZLEMENT,BANK,True,False,1723,17.0,39.0,,
8513460,1/1/2003 9:00,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,False,False,2522,25.0,31.0,,
8476918,1/1/2003 9:00,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,True,822,8.0,13.0,,
9671981,1/1/2003 9:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,2533,25.0,37.0,,
6021360,1/1/2003 9:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,2515,25.0,37.0,,
6132283,1/1/2003 9:00,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,False,False,223,2.0,3.0,,
8854767,1/1/2003 9:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,2534,25.0,30.0,,
5089933,1/1/2003 9:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,414,4.0,8.0,,
9645816,1/1/2003 9:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1925,19.0,46.0,,
7208639,1/1/2003 9:00,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,False,False,321,3.0,20.0,,
5212890,1/1/2003 9:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,2525,25.0,35.0,,
6040476,1/1/2003 9:00,THEFT,FINANCIAL ID THEFT:$300 &UNDER,DEPARTMENT STORE,False,False,824,8.0,16.0,,
5623098,1/1/2003 9:00,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,False,False,1522,15.0,29.0,,
8151210,1/1/2003 9:00,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,False,False,2535,25.0,30.0,,
7300230,1/1/2003 9:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,2524,25.0,35.0,,
6750031,1/1/2003 9:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1421,14.0,26.0,,
6458906,1/1/2003 9:00,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,False,False,2022,20.0,48.0,,
